"record id","file/path or line","exact claim","official source","access date","direct support","status","correction","finding ID"
"adap","public/data.js:1255 / BENEFITS[adap] / detail.phone","Alberta Supports: 1-877-759-6810","https://www.alberta.ca/alberta-disability-assistance-program | https://www.alberta.ca/how-to-apply-for-aish-and-adap","2026-07-22","Partial","Unsupported","Label 1-877-759-6810 as the DIA application-status line. Use 1-877-644-9992 for Alberta Supports help with the online DIA application.","DATA-09"
"aadl","public/data.js:1292 / BENEFITS[aadl] / name","Alberta Aids to Daily Living (AADL)","https://www.alberta.ca/aadl-eligibility-and-application-for-benefits","2026-07-22","Yes","Verified","",""
"aadl","public/data.js:1292 / BENEFITS[aadl] / level","Alberta","https://www.alberta.ca/aadl-eligibility-and-application-for-benefits","2026-07-22","Yes","Verified","",""
"aadl","public/data.js:1292 / BENEFITS[aadl] / category","Health & equipment","https://www.alberta.ca/aadl-eligibility-and-application-for-benefits","2026-07-22","Yes","Verified","",""
"aadl","public/data.js:1292 / BENEFITS[aadl] / amount","Funding for medical equipment & supplies (you pay a small share)","https://www.alberta.ca/aadl-eligibility-and-application-for-benefits","2026-07-22","Yes","Verified","",""
"aadl","public/data.js:1292 / BENEFITS[aadl] / summary","Helps pay for equipment and supplies you need for a long-term illness, disability or condition — wheelchairs, hearing aids, breathing supplies and much more.","https://www.alberta.ca/aadl-eligibility-and-application-for-benefits","2026-07-22","Yes","Verified","",""
"aadl","public/data.js:1292 / BENEFITS[aadl] / requires[0]","ab","https://www.alberta.ca/aadl-eligibility-and-application-for-benefits","2026-07-22","Yes","Verified","",""
"aadl","public/data.js:1292 / BENEFITS[aadl] / requires[1]","equipmentNeed","https://www.alberta.ca/aadl-eligibility-and-application-for-benefits","2026-07-22","Yes","Verified","",""
"aadl","public/data.js:1292 / BENEFITS[aadl] / note","Covers a huge range of devices. You usually pay 25% (capped per year), and low-income households can have that waived.","https://www.alberta.ca/aadl-eligibility-and-application-for-benefits","2026-07-22","Yes","Verified","",""
"aadl","public/data.js:1292 / BENEFITS[aadl] / applyText","Alberta Aids to Daily Living","https://www.alberta.ca/aadl-eligibility-and-application-for-benefits","2026-07-22","Yes","Verified","",""
"aadl","public/data.js:1292 / BENEFITS[aadl] / applyUrl","https://www.alberta.ca/alberta-aids-to-daily-living","https://www.alberta.ca/aadl-eligibility-and-application-for-benefits","2026-07-22","Yes","Verified","",""
"aadl","public/data.js:1292 / BENEFITS[aadl] / source","https://www.alberta.ca/aadl-eligibility-and-application-for-benefits","https://www.alberta.ca/aadl-eligibility-and-application-for-benefits","2026-07-22","Yes","Verified","",""
"aadl","public/data.js:1292 / BENEFITS[aadl] / detail.about","A provincial program that funds basic medical equipment and supplies for Albertans with a long-term disability, chronic illness or terminal illness — mobility aids, hearing aids, vision aids, breathing equipment, diabetic and ostomy supplies, and more.","https://www.alberta.ca/aadl-eligibility-and-application-for-benefits","2026-07-22","Yes","Verified","",""
"aadl","public/data.js:1292 / BENEFITS[aadl] / detail.steps[0]","See an AADL-authorized health professional (e.g. an OT, audiologist, or specialist) who assesses what you need.","https://www.alberta.ca/aadl-eligibility-and-application-for-benefits","2026-07-22","Yes","Verified","",""
"aadl","public/data.js:1292 / BENEFITS[aadl] / detail.steps[1]","They complete the authorization for the specific equipment.","https://www.alberta.ca/aadl-eligibility-and-application-for-benefits","2026-07-22","Yes","Verified","",""
"aadl","public/data.js:1292 / BENEFITS[aadl] / detail.steps[2]","Get the item from an approved vendor; AADL covers its share directly.","https://www.alberta.ca/aadl-eligibility-and-application-for-benefits","2026-07-22","Yes","Verified","",""
"aadl","public/data.js:1292 / BENEFITS[aadl] / detail.documents[0]","Alberta Health Care (personal health) number","https://www.alberta.ca/aadl-eligibility-and-application-for-benefits","2026-07-22","Yes","Verified","",""
"aadl","public/data.js:1292 / BENEFITS[aadl] / detail.documents[1]","An assessment from an authorized professional for the specific item","https://www.alberta.ca/aadl-eligibility-and-application-for-benefits","2026-07-22","Yes","Verified","",""
"aadl","public/data.js:1292 / BENEFITS[aadl] / detail.tips[0]","You don't apply to a general office — you go through an authorizer (often an OT, physio, or audiologist). Ask your doctor for a referral.","https://www.alberta.ca/aadl-eligibility-and-application-for-benefits","2026-07-22","Partial","Manual follow-up required","Separate practical AbilityFinder advice from facts directly stated by the program owner.",""
"aadl","public/data.js:1292 / BENEFITS[aadl] / detail.tips[1]","The 25% cost-share is capped each year, and can be waived entirely for low-income households or those on AISH.","https://www.alberta.ca/aadl-eligibility-and-application-for-benefits","2026-07-22","Partial","Manual follow-up required","Separate practical AbilityFinder advice from facts directly stated by the program owner.",""
"aadl","public/data.js:1292 / BENEFITS[aadl] / detail.time","Depends on the assessment and vendor.","https://www.alberta.ca/aadl-eligibility-and-application-for-benefits","2026-07-22","Partial","Manual follow-up required","Use the official live processing statement or say that no service standard is published.",""
"aadl","public/data.js:1292 / BENEFITS[aadl] / detail.phone","AADL: 780-427-0731 (toll-free via 310-0000)","https://www.alberta.ca/aadl-eligibility-and-application-for-benefits","2026-07-22","Yes","Verified","",""
"calgary-fair-entry","public/data.js:1565 / BENEFITS[calgary-fair-entry] / name","Calgary Fair Entry — Transit & Recreation","https://www.calgary.ca/social-services/low-income/fair-entry-subsidy.html | https://transit-prd.calgary.ca/news/calgary-transit-fares-changing-for-2026.html","2026-07-22","Yes","Verified","",""
"calgary-fair-entry","public/data.js:1565 / BENEFITS[calgary-fair-entry] / level","Calgary","https://www.calgary.ca/social-services/low-income/fair-entry-subsidy.html | https://transit-prd.calgary.ca/news/calgary-transit-fares-changing-for-2026.html","2026-07-22","Yes","Verified","",""
"calgary-fair-entry","public/data.js:1565 / BENEFITS[calgary-fair-entry] / category","Getting around & recreation","https://www.calgary.ca/social-services/low-income/fair-entry-subsidy.html | https://transit-prd.calgary.ca/news/calgary-transit-fares-changing-for-2026.html","2026-07-22","Yes","Verified","",""
"calgary-fair-entry","public/data.js:1565 / BENEFITS[calgary-fair-entry] / amount","Transit pass from $5.90/mo + 75% off recreation","https://www.calgary.ca/social-services/low-income/fair-entry-subsidy.html | https://transit-prd.calgary.ca/news/calgary-transit-fares-changing-for-2026.html","2026-07-22","No","Outdated","Use 2026 Bands A/B/C: $6.30, $44.10 and $63.00.","DATA-07"
"calgary-fair-entry","public/data.js:1565 / BENEFITS[calgary-fair-entry] / summary","One application unlocks a low-income monthly transit pass and 75% off City of Calgary pools, fitness and rec programs.","https://www.calgary.ca/social-services/low-income/fair-entry-subsidy.html | https://transit-prd.calgary.ca/news/calgary-transit-fares-changing-for-2026.html","2026-07-22","Yes","Verified","",""
"calgary-fair-entry","public/data.js:1565 / BENEFITS[calgary-fair-entry] / requires[0]","calgary","https://www.calgary.ca/social-services/low-income/fair-entry-subsidy.html | https://transit-prd.calgary.ca/news/calgary-transit-fares-changing-for-2026.html","2026-07-22","Yes","Verified","",""
"calgary-fair-entry","public/data.js:1565 / BENEFITS[calgary-fair-entry] / requires[1]","lowIncome","https://www.calgary.ca/social-services/low-income/fair-entry-subsidy.html | https://transit-prd.calgary.ca/news/calgary-transit-fares-changing-for-2026.html","2026-07-22","Yes","Verified","",""
"calgary-fair-entry","public/data.js:1565 / BENEFITS[calgary-fair-entry] / note","Apply once through Fair Entry; the sliding-scale transit pass is $5.90–$59/month depending on income.","https://www.calgary.ca/social-services/low-income/fair-entry-subsidy.html | https://transit-prd.calgary.ca/news/calgary-transit-fares-changing-for-2026.html","2026-07-22","No","Outdated","Use 2026 Bands A/B/C: $6.30, $44.10 and $63.00.","DATA-07"
"calgary-fair-entry","public/data.js:1565 / BENEFITS[calgary-fair-entry] / applyText","Apply through Calgary Fair Entry","https://www.calgary.ca/social-services/low-income/fair-entry-subsidy.html | https://transit-prd.calgary.ca/news/calgary-transit-fares-changing-for-2026.html","2026-07-22","Yes","Verified","",""
"calgary-fair-entry","public/data.js:1565 / BENEFITS[calgary-fair-entry] / applyUrl","https://www.calgary.ca/social-services/low-income/fair-entry-subsidy.html","https://www.calgary.ca/social-services/low-income/fair-entry-subsidy.html | https://transit-prd.calgary.ca/news/calgary-transit-fares-changing-for-2026.html","2026-07-22","Yes","Verified","",""
"calgary-fair-entry","public/data.js:1565 / BENEFITS[calgary-fair-entry] / source","https://www.calgary.ca/social-services/low-income/fair-entry-subsidy.html","https://www.calgary.ca/social-services/low-income/fair-entry-subsidy.html | https://transit-prd.calgary.ca/news/calgary-transit-fares-changing-for-2026.html","2026-07-22","Yes","Verified","",""
"calgary-fair-entry","public/data.js:1565 / BENEFITS[calgary-fair-entry] / detail.about","A single City of Calgary application ('Fair Entry') that qualifies you for several low-income discounts at once — the sliding-scale monthly transit pass and 75% off recreation admission and programs.","https://www.calgary.ca/social-services/low-income/fair-entry-subsidy.html | https://transit-prd.calgary.ca/news/calgary-transit-fares-changing-for-2026.html","2026-07-22","Yes","Verified","",""
"calgary-fair-entry","public/data.js:1565 / BENEFITS[calgary-fair-entry] / detail.steps[0]","Gather proof of income for your household.","https://www.calgary.ca/social-services/low-income/fair-entry-subsidy.html | https://transit-prd.calgary.ca/news/calgary-transit-fares-changing-for-2026.html","2026-07-22","Yes","Verified","",""
"calgary-fair-entry","public/data.js:1565 / BENEFITS[calgary-fair-entry] / detail.steps[1]","Apply online through Fair Entry (or in person).","https://www.calgary.ca/social-services/low-income/fair-entry-subsidy.html | https://transit-prd.calgary.ca/news/calgary-transit-fares-changing-for-2026.html","2026-07-22","Yes","Verified","",""
"calgary-fair-entry","public/data.js:1565 / BENEFITS[calgary-fair-entry] / detail.steps[2]","Once approved, buy the low-income transit pass and use your Fee Assistance card for recreation.","https://www.calgary.ca/social-services/low-income/fair-entry-subsidy.html | https://transit-prd.calgary.ca/news/calgary-transit-fares-changing-for-2026.html","2026-07-22","Yes","Verified","",""
"calgary-fair-entry","public/data.js:1565 / BENEFITS[calgary-fair-entry] / detail.documents[0]","Proof of income (e.g. tax assessment or benefit statements)","https://www.calgary.ca/social-services/low-income/fair-entry-subsidy.html | https://transit-prd.calgary.ca/news/calgary-transit-fares-changing-for-2026.html","2026-07-22","Yes","Verified","",""
