"dataset","record_id","field_path","claim","official_source_urls","accessed_date","direct_support","status","correction_needed","finding_id"
"BENEFITS","woodbuffalo-lift","public/data.js:detail.phone","Pulse: 780-743-7000","https://www.rmwb.ca/programs-and-services/transit/low-income-fare-transit-program-lift/","2026-07-22","yes","verified","Use household income only and current 10-/25-ride Specialized Transit wording consistently.","ABFED-11; DATA-04; ABFED-15"
"BENEFITS","sprucegrove-low-income-transit","public/data.js:name","Spruce Grove Low Income Transit Pass","https://www.sprucegrove.org/services/spruce-grove-transit/transit-fares/","2026-07-22","yes","verified","Obtain direct City confirmation before publishing $25/$50; add Parkland County to the geographic route.","ABFED-12; ABFED-13"
"BENEFITS","sprucegrove-low-income-transit","public/data.js:level","Spruce Grove area","https://www.sprucegrove.org/services/spruce-grove-transit/transit-fares/","2026-07-22","yes","verified","Obtain direct City confirmation before publishing $25/$50; add Parkland County to the geographic route.","ABFED-12; ABFED-13"
"BENEFITS","sprucegrove-low-income-transit","public/data.js:amount","$25/month local or $50/month commuter transit pass","https://www.sprucegrove.org/services/spruce-grove-transit/transit-fares/","2026-07-22","manual","manual follow-up required","Obtain direct City confirmation before publishing $25/$50; add Parkland County to the geographic route.","ABFED-12; ABFED-13"
"BENEFITS","sprucegrove-low-income-transit","public/data.js:summary","A reduced local or commuter transit pass for qualifying Spruce Grove-area residents.","https://www.sprucegrove.org/services/spruce-grove-transit/transit-fares/","2026-07-22","yes","verified","Obtain direct City confirmation before publishing $25/$50; add Parkland County to the geographic route.","ABFED-12; ABFED-13"
"BENEFITS","sprucegrove-low-income-transit","public/data.js:note","The City accepts applications year-round. The program also serves eligible Stony Plain and Parkland County residents.","https://www.sprucegrove.org/services/spruce-grove-transit/transit-fares/","2026-07-22","yes","verified","Obtain direct City confirmation before publishing $25/$50; add Parkland County to the geographic route.","ABFED-12; ABFED-13"
"BENEFITS","sprucegrove-low-income-transit","public/data.js:applyUrl","https://www.sprucegrove.org/services/spruce-grove-transit/transit-fares/","https://www.sprucegrove.org/services/spruce-grove-transit/transit-fares/","2026-07-22","yes","verified","Obtain direct City confirmation before publishing $25/$50; add Parkland County to the geographic route.","ABFED-12; ABFED-13"
"BENEFITS","sprucegrove-low-income-transit","public/data.js:source","https://www.sprucegrove.org/services/spruce-grove-transit/transit-fares/","https://www.sprucegrove.org/services/spruce-grove-transit/transit-fares/","2026-07-22","yes","verified","Obtain direct City confirmation before publishing $25/$50; add Parkland County to the geographic route.","ABFED-12; ABFED-13"
"BENEFITS","sprucegrove-low-income-transit","public/data.js:requires[0]","sprucegrovearea","https://www.sprucegrove.org/services/spruce-grove-transit/transit-fares/","2026-07-22","partial","ambiguous","Matcher predicate 'sprucegrovearea' is only a proxy; Obtain direct City confirmation before publishing $25/$50; add Parkland County to the geographic route.","ABFED-12; ABFED-13"
"BENEFITS","sprucegrove-low-income-transit","public/data.js:requires[1]","lowIncome","https://www.sprucegrove.org/services/spruce-grove-transit/transit-fares/","2026-07-22","partial","ambiguous","Matcher predicate 'lowIncome' is only a proxy; Obtain direct City confirmation before publishing $25/$50; add Parkland County to the geographic route.","ABFED-12; ABFED-13"
"BENEFITS","sprucegrove-low-income-transit","public/data.js:detail.about","A City of Spruce Grove subsidized transit pass. Qualifying adults can buy a local pass for $25 a month or a commuter pass for $50 a month.","https://www.sprucegrove.org/services/spruce-grove-transit/transit-fares/","2026-07-22","manual","manual follow-up required","Obtain direct City confirmation before publishing $25/$50; add Parkland County to the geographic route.","ABFED-12; ABFED-13"
"BENEFITS","sprucegrove-low-income-transit","public/data.js:detail.steps[0]","Read the City’s current eligibility rules and application instructions.","https://www.sprucegrove.org/services/spruce-grove-transit/transit-fares/","2026-07-22","yes","verified","Obtain direct City confirmation before publishing $25/$50; add Parkland County to the geographic route.","ABFED-12; ABFED-13"
"BENEFITS","sprucegrove-low-income-transit","public/data.js:detail.steps[1]","Apply with proof of address and household income.","https://www.sprucegrove.org/services/spruce-grove-transit/transit-fares/","2026-07-22","yes","verified","Obtain direct City confirmation before publishing $25/$50; add Parkland County to the geographic route.","ABFED-12; ABFED-13"
"BENEFITS","sprucegrove-low-income-transit","public/data.js:detail.steps[2]","Choose the local or commuter pass that matches your trips.","https://www.sprucegrove.org/services/spruce-grove-transit/transit-fares/","2026-07-22","yes","verified","Obtain direct City confirmation before publishing $25/$50; add Parkland County to the geographic route.","ABFED-12; ABFED-13"
"BENEFITS","sprucegrove-low-income-transit","public/data.js:detail.documents[0]","Proof of address","https://www.sprucegrove.org/services/spruce-grove-transit/transit-fares/","2026-07-22","yes","verified","Obtain direct City confirmation before publishing $25/$50; add Parkland County to the geographic route.","ABFED-12; ABFED-13"
"BENEFITS","sprucegrove-low-income-transit","public/data.js:detail.documents[1]","Proof of household income","https://www.sprucegrove.org/services/spruce-grove-transit/transit-fares/","2026-07-22","yes","verified","Obtain direct City confirmation before publishing $25/$50; add Parkland County to the geographic route.","ABFED-12; ABFED-13"
"BENEFITS","sprucegrove-low-income-transit","public/data.js:detail.tips[0]","The City says applications are accepted year-round.","https://www.sprucegrove.org/services/spruce-grove-transit/transit-fares/","2026-07-22","yes","verified","Obtain direct City confirmation before publishing $25/$50; add Parkland County to the geographic route.","ABFED-12; ABFED-13"
"BENEFITS","sprucegrove-low-income-transit","public/data.js:detail.tips[1]","Stony Plain and Parkland County residents should confirm the local address rules on the City page before applying.","https://www.sprucegrove.org/services/spruce-grove-transit/transit-fares/","2026-07-22","yes","verified","Obtain direct City confirmation before publishing $25/$50; add Parkland County to the geographic route.","ABFED-12; ABFED-13"
"BENEFITS","sprucegrove-low-income-transit","public/data.js:detail.time","Applications are accepted year-round.","https://www.sprucegrove.org/services/spruce-grove-transit/transit-fares/","2026-07-22","yes","verified","Obtain direct City confirmation before publishing $25/$50; add Parkland County to the geographic route.","ABFED-12; ABFED-13"
"BENEFITS","leduc-subsidies","public/data.js:name","Leduc Transit & Recreation Subsidies","https://www.leduc.ca/community/family-community-support-services/housing-financial-support","2026-07-22","yes","verified","No correction identified; retain assessment caveat and reverify intake details periodically.",""
"BENEFITS","leduc-subsidies","public/data.js:level","Leduc","https://www.leduc.ca/community/family-community-support-services/housing-financial-support","2026-07-22","yes","verified","No correction identified; retain assessment caveat and reverify intake details periodically.",""
"BENEFITS","leduc-subsidies","public/data.js:amount","Half-price transit + a free Leduc Recreation Centre annual membership","https://www.leduc.ca/community/family-community-support-services/housing-financial-support","2026-07-22","yes","verified","No correction identified; retain assessment caveat and reverify intake details periodically.",""
"BENEFITS","leduc-subsidies","public/data.js:summary","Financial-navigation support that can reduce local, commuter and LATS transit costs and provide recreation access.","https://www.leduc.ca/community/family-community-support-services/housing-financial-support","2026-07-22","yes","verified","No correction identified; retain assessment caveat and reverify intake details periodically.",""
"BENEFITS","leduc-subsidies","public/data.js:note","Leduc lists half-price local, commuter and LATS transit passes, plus a free annual Leduc Recreation Centre membership for qualifying residents.","https://www.leduc.ca/community/family-community-support-services/housing-financial-support","2026-07-22","yes","verified","No correction identified; retain assessment caveat and reverify intake details periodically.",""
"BENEFITS","leduc-subsidies","public/data.js:applyUrl","https://www.leduc.ca/community/family-community-support-services/housing-financial-support","https://www.leduc.ca/community/family-community-support-services/housing-financial-support","2026-07-22","yes","verified","No correction identified; retain assessment caveat and reverify intake details periodically.",""
"BENEFITS","leduc-subsidies","public/data.js:source","https://www.leduc.ca/community/family-community-support-services/housing-financial-support","https://www.leduc.ca/community/family-community-support-services/housing-financial-support","2026-07-22","yes","verified","No correction identified; retain assessment caveat and reverify intake details periodically.",""
"BENEFITS","leduc-subsidies","public/data.js:requires[0]","leduc","https://www.leduc.ca/community/family-community-support-services/housing-financial-support","2026-07-22","partial","ambiguous","Matcher predicate 'leduc' is only a proxy; No correction identified; retain assessment caveat and reverify intake details periodically.",""
"BENEFITS","leduc-subsidies","public/data.js:requires[1]","lowIncome","https://www.leduc.ca/community/family-community-support-services/housing-financial-support","2026-07-22","partial","ambiguous","Matcher predicate 'lowIncome' is only a proxy; No correction identified; retain assessment caveat and reverify intake details periodically.",""
